Host_MGS_ID,Subfind_ID,x,y,z,vx,vy,vz,m_star,age_star
1,11905,121048,179332,286342,-346,1523,-1133,1.81e+10,9.81
1,11907,123293,176872,286094,707,-576,-1172,2.60e+09,6.66
1,11908,119210,178654,288938,565,-12,-1833,1.48e+10,9.72
1,11910,121229,178210,286495,-583,49,-59,2.07e+10,10.53
1,11911,120443,178406,287058,884,1386,-227,2.63e+10,10.86
1,11913,119220,178222,287023,-193,939,2152,4.57e+09,4.09
1,11914,120525,180975,285672,214,-1281,1122,1.29e+09,3.63
1,11915,119627,179489,286344,19,-412,-1631,1.92e+10,8.22
1,11916,121129,178450,287186,-1769,968,-153,2.33e+10,12.27
1,11917,120385,178763,286991,-1314,-218,-927,2.51e+10,10.76
1,11920,120726,178951,287388,-852,2122,-1110,1.94e+10,9.67
1,11921,120253,179183,287446,-1831,2195,-682,1.01e+10,5.89
1,11922,121019,178250,286376,662,-1068,-465,1.49e+10,10.11
1,11924,122088,176669,287539,1287,-1059,-578,4.03e+09,6.74
1,11925,120494,178584,286860,-1237,705,83,2.42e+10,9.96
1,11926,119016,179403,286123,307,-897,420,1.17e+10,6.42
1,11927,119841,177924,286596,-1748,173,-1246,9.17e+09,5.81
1,11928,123074,178105,288296,-1140,1574,-317,1.78e+09,5.10
1,11931,120327,177745,286815,-1149,-1034,-741,1.64e+10,9.70
1,11932,120757,178533,287009,593,-1132,-2311,2.04e+10,10.20
1,11935,121567,178409,287388,-299,141,-813,2.10e+10,10.68
1,11936,123738,177820,287552,1181,87,491,5.59e+09,6.42
1,11941,121135,178649,287453,-933,1040,-78,2.16e+10,10.70
1,11944,120935,177893,287707,-1270,-1224,-865,9.77e+09,9.63
1,11945,120110,178500,285213,-1260,-161,-1305,5.23e+09,5.20
1,11949,119691,179895,284237,-87,-420,250,6.62e+09,7.39
1,11950,120551,179699,288271,846,-612,1510,4.12e+09,5.48
1,11951,123254,177594,286582,605,-1497,-357,2.10e+09,6.45
1,11952,120627,180225,285385,429,-1413,1285,1.72e+09,4.96
1,11954,122199,177913,287864,1383,-691,641,1.09e+10,7.72
1,11957,121156,178843,287190,1189,721,944,1.73e+10,9.52
1,11958,120770,177754,287402,1128,1188,-820,1.34e+10,9.42
1,11959,119439,179538,287717,-248,293,2519,2.05e+09,4.76
1,11960,120085,178292,286257,1614,-474,1120,1.13e+10,9.96
1,11962,120299,178284,286861,-1370,-553,-1742,1.13e+10,9.22
1,11965,120730,178294,285628,951,-287,1232,9.81e+09,9.35
1,11966,120892,178105,285737,235,54,806,1.65e+10,10.80
1,11967,121981,178609,287297,2137,310,-1646,4.44e+09,6.70
1,11968,120575,177512,286955,-1018,1054,182,7.99e+09,8.87
1,11969,120910,179414,286174,-610,1937,-1178,4.53e+09,4.96
1,11970,120266,179132,288342,1945,-105,1742,8.17e+09,7.57
1,11972,119634,178627,286831,2385,-677,1167,2.34e+09,6.60
1,11974,120558,179823,286913,970,-2608,-110,1.80e+09,5.44
1,11976,121177,178602,287405,350,61,1361,1.60e+10,9.95
1,11978,120684,178804,287131,1695,-945,-990,1.42e+10,11.61
1,11980,120601,179260,285918,605,-37,-2264,3.41e+09,8.57
1,11981,122025,177180,287075,622,902,352,7.33e+09,9.34
1,11984,120483,178611,287288,143,1046,-1522,1.42e+10,10.49
1,11986,122422,177930,288116,-911,2046,-332,1.51e+09,5.43
1,11987,120972,178660,286871,-1410,2090,-1059,1.19e+10,9.07
1,11988,120875,178539,287099,-442,948,538,1.58e+10,11.00
1,11993,119867,178821,286987,1673,120,-663,1.00e+10,8.25
1,11994,120355,178725,286678,1622,-98,742,1.28e+10,9.68
1,11995,121450,177357,286795,937,148,-451,1.00e+10,8.99
1,11996,120917,178540,287195,-8,-812,870,1.40e+10,9.99
1,11998,122029,179469,286530,-354,-2327,109,1.17e+09,7.15
1,12002,119929,178039,286881,-452,194,2571,2.64e+09,6.20
1,12004,120642,178455,287011,1801,-214,-1405,1.07e+10,7.37
1,12005,120321,178017,287232,69,432,-668,1.14e+10,10.73
1,12007,120680,178901,286838,161,-46,-1230,1.27e+10,10.59
1,12008,120268,179553,287300,44,-2515,981,3.89e+09,5.50
1,12009,121144,178345,287395,1711,1719,-82,1.02e+10,8.81
1,12010,119555,178575,286104,1260,-354,811,1.15e+10,9.42
1,12011,120898,178587,287311,-829,612,885,1.36e+10,12.01
1,12012,119617,180963,286845,124,-69,-783,4.81e+09,7.73
1,12013,120637,178068,287937,-2682,500,-595,1.92e+09,6.51
1,12014,120940,178457,286300,-1109,776,1191,6.04e+09,9.18
1,12016,121086,178812,286562,-674,2056,-2407,2.83e+09,4.00
1,12022,120563,178812,287219,599,-710,-1580,1.03e+10,10.90
1,12023,120817,179407,287007,1541,1647,-956,3.16e+09,8.95
1,12024,120644,178872,287588,694,17,3117,5.20e+09,8.54
1,12026,121226,178853,285779,-218,-34,-669,9.52e+09,9.39
1,12029,119799,178780,283889,305,8,200,6.75e+09,7.35
1,12031,120949,178678,287192,305,476,747,1.25e+10,10.99
1,12034,120613,179117,287178,1092,-3279,-243,2.28e+09,2.97
1,12043,120026,178150,285949,1255,-318,-29,8.79e+09,10.38
1,12052,121062,176974,287354,-737,-765,-489,3.38e+09,8.34
1,12054,119673,178149,287522,-5,1645,-941,2.42e+09,8.64
1,12056,122986,177272,287391,565,-177,19,5.22e+09,9.44
1,12057,120920,177219,286314,303,162,-566,8.23e+09,8.40
1,12058,121177,178564,287295,-610,1791,41,9.51e+09,10.00
1,12062,121136,177553,287378,1187,568,-120,6.62e+09,9.15
1,12067,121080,178486,287292,-1500,447,1697,7.83e+09,10.71
1,12068,120786,179235,287028,-943,444,2971,1.87e+09,5.90
1,12073,121233,178683,287280,-217,-904,410,8.67e+09,11.37
1,12075,121301,178787,287453,-108,746,265,8.88e+09,9.78
1,12077,121109,178611,287238,286,1468,-22,8.68e+09,10.49
1,12078,120641,178911,286436,2394,-497,212,4.60e+09,9.66
1,12079,121190,177523,286180,946,-1528,415,1.28e+09,9.58
1,12081,120800,179242,288244,1240,1398,1401,1.25e+09,6.94
1,12083,121224,178564,287178,-2511,-797,-228,7.15e+09,10.27
1,12087,121213,178538,287469,2277,203,927,8.19e+09,10.61
1,12091,120023,177948,286419,-1875,-58,-1745,1.03e+09,6.85
1,12095,120578,178819,286874,379,791,788,7.98e+09,10.06
1,12096,119450,178623,284739,469,504,202,1.69e+09,7.70
1,12098,120816,179241,287541,-588,-1821,-1604,3.81e+09,9.32
1,12100,119771,180192,286203,470,-262,-1114,7.53e+09,5.24
1,12102,120868,178554,287186,983,541,-7,7.88e+09,11.70
1,12103,120593,177819,287151,-2384,-1148,-1334,1.09e+09,7.23
1,12104,120373,178012,287209,1643,1572,-234,4.18e+09,9.59
1,12115,120213,177717,286492,-1728,-881,-1690,1.56e+09,6.23
1,12117,120736,179553,288584,-361,-694,-1377,2.58e+09,9.21
1,12119,120138,178676,286951,-650,395,-1339,5.31e+09,10.67
1,12123,120649,179068,287022,-77,-918,229,6.21e+09,10.84
1,12124,121270,179512,287030,-1502,-1479,109,2.41e+09,10.26
1,12125,120597,178752,287241,-1331,-2900,-40,3.99e+09,10.13
1,12128,120795,177731,286221,-922,-595,-759,3.11e+09,8.36
1,12130,121539,179606,286697,-629,-424,-160,5.12e+09,9.60
1,12131,119546,178097,286920,-637,-324,-452,2.14e+09,9.03
1,12138,119704,177268,285753,1009,589,-1016,1.26e+09,8.83
1,12140,119543,178091,288160,773,93,-355,2.14e+09,9.04
1,12141,120455,177525,287233,1218,-14,298,4.05e+09,8.67
1,12142,121021,178281,287099,1631,582,-604,4.90e+09,7.23
1,12143,122838,177754,286486,-605,532,194,2.32e+09,10.90
1,12145,121716,179151,286860,-364,-848,1274,1.77e+09,8.13
1,12150,121924,178670,286702,309,-697,308,5.49e+09,8.43
1,12152,120422,179242,287072,1449,251,-2075,3.05e+09,10.88
1,12157,121162,178127,287273,56,226,-725,5.10e+09,10.07
1,12158,121119,178794,287088,56,26,-2698,4.54e+09,10.50
1,12160,120542,178377,286658,-424,-190,-386,6.10e+09,10.53
1,12166,120784,178942,286900,-248,1994,-767,4.29e+09,9.98
1,12167,121649,178454,287556,1790,160,-682,1.20e+09,7.39
1,12169,121606,178512,286635,870,-969,749,5.20e+09,10.77
1,12170,120969,178684,287167,1038,-1536,240,5.92e+09,9.64
1,12171,119256,179247,286555,91,116,-1773,5.61e+09,7.68
1,12176,120549,179511,286200,-30,-991,-321,1.67e+09,9.75
1,12188,121125,178300,287483,-188,950,-527,5.64e+09,11.21
1,12189,122099,179504,286047,550,-427,-475,1.48e+09,9.50
1,12194,120684,179730,288664,956,-824,1395,2.43e+09,5.94
1,12212,120957,178631,287266,1072,-289,-200,5.12e+09,9.05
1,12219,120635,178179,286214,1592,-635,-747,1.49e+09,9.46
1,12223,120501,178384,286792,802,-1239,-2232,1.16e+09,8.59
1,12233,121610,178402,287404,-541,-987,1752,3.24e+09,6.82
1,12239,120289,178707,286668,356,-466,-192,4.36e+09,10.21
1,12241,123708,177871,287595,1168,121,413,2.28e+09,5.46
1,12242,120916,178711,288431,1297,-263,1468,1.48e+09,9.18
1,12243,121798,178649,287284,-1861,362,712,1.46e+09,9.80
1,12246,120859,178733,288144,-28,38,-2077,3.82e+09,10.98
1,12256,119408,179557,285977,446,-1062,146,4.36e+09,9.52
1,12277,121192,178713,287251,-914,2234,284,2.62e+09,10.81
1,12279,120211,178881,286546,-435,63,-210,3.73e+09,11.13
1,12284,120855,178229,287366,1641,121,-444,2.70e+09,6.67
1,12307,121215,180176,286662,-412,-512,-392,1.05e+09,8.15
1,12308,121246,178756,287346,511,1709,-1389,2.13e+09,9.27
1,12311,120889,178556,288081,390,870,648,3.35e+09,10.98
1,12314,120368,178734,287085,903,-838,-313,2.64e+09,10.15
1,12324,120282,179000,286879,-682,-253,-2412,2.64e+09,9.49
1,12327,120560,178268,286028,829,659,714,1.55e+09,11.05
1,12338,120863,178469,287194,-932,-118,-997,3.09e+09,11.42
1,12339,121217,178415,287579,-1790,1606,-39,1.97e+09,10.05
1,12343,120855,178083,285744,1237,-93,-512,1.13e+09,9.04
1,12349,120084,178741,286240,-425,-1246,402,3.00e+09,7.83
1,12366,120466,178753,285888,274,-235,185,1.88e+09,9.91
1,12376,120642,178693,287050,2861,461,-185,2.32e+09,10.61
1,12389,121068,178245,287184,-2012,-723,165,1.99e+09,6.91
1,12392,120633,179647,287370,2347,-638,1165,2.55e+09,4.25
1,12429,120345,179357,286563,-659,-556,-89,1.87e+09,7.30
1,12437,120698,178761,287103,1356,-2599,-69,2.65e+09,9.83
1,12459,120274,178542,288075,1975,132,599,1.07e+09,7.39
1,12467,120748,178395,287319,-880,-397,-1927,1.93e+09,9.57
1,12479,121346,178838,287347,1255,589,-1464,1.17e+09,8.89
1,12488,119821,178626,286916,127,1118,440,1.05e+09,8.36
1,12493,120944,178711,288344,610,-290,648,1.90e+09,10.51
1,12498,120969,178608,287470,-783,1573,-828,1.60e+09,9.85
1,12503,121089,178668,288416,375,-389,264,1.89e+09,9.47
1,12522,120896,178710,287469,-1468,1466,1138,1.26e+09,10.30
1,12533,121374,179009,285862,435,609,1386,1.14e+09,9.58
1,12542,120432,178889,286814,1139,1093,1032,1.06e+09,10.23
1,12559,120618,178965,287034,-1513,788,-6,2.03e+09,10.54
1,12565,120483,178037,286517,1021,-112,1467,2.40e+09,8.00
1,12575,119316,179335,286433,408,374,-2077,2.18e+09,6.10
1,12578,121428,178533,286781,435,-285,772,1.03e+09,9.79
1,12588,121046,178449,287228,-702,-273,661,1.59e+09,10.72
1,12592,120955,178579,286929,339,-112,1952,1.71e+09,10.69
1,12603,121205,178726,288443,1773,236,1777,1.40e+09,8.41
1,12617,119821,179501,285976,163,-354,-1236,1.23e+09,9.47
1,12746,121798,178200,287647,718,-922,-1062,1.13e+09,8.97
1,12809,121182,178759,287399,-52,-349,865,1.07e+09,10.75
1,12970,119335,179381,286533,212,358,-1686,1.13e+09,8.44
1,2059406,121974,181518,289860,-571,-912,-1005,2.59e+10,8.26
1,2096504,122136,181451,288605,429,-708,-382,4.83e+10,10.20
1,2386229,121006,178806,284753,-116,-357,-159,2.58e+10,10.32
1,2482605,123382,178297,286028,1163,-504,-496,2.23e+09,7.23
1,2645887,123739,176717,285788,-278,-672,440,3.38e+09,8.40
1,2977333,122038,180459,286240,-590,-385,-271,1.33e+09,9.22
2,17908,176150,100194,289393,-1,95,99,4.83e+12,10.87
2,17911,176252,100670,289114,-26,-150,864,4.76e+11,11.30
2,17924,176381,99567,290171,761,-400,697,1.54e+11,10.68
2,17929,176280,100237,288616,-2636,-134,-56,6.53e+10,8.11
2,17931,175523,100187,289441,-2327,689,-48,1.11e+11,10.57
2,17933,175738,100082,290357,-457,-204,-380,1.02e+11,9.61
2,17935,176130,98842,289345,-829,-1857,-71,5.00e+10,10.12
2,17938,175570,99905,289334,-1536,-479,-1021,1.06e+11,10.61
2,17941,176272,100277,289496,-669,185,504,1.18e+11,12.03
2,17949,175663,100105,288664,-753,-2334,-608,3.65e+10,7.32
2,17954,176243,100445,289519,-9,333,496,9.72e+10,11.35
2,17957,175974,99199,289799,-139,990,-353,5.30e+10,9.66
2,17958,176576,99756,289066,2589,-86,1073,3.57e+10,6.83
2,17960,176323,99417,289735,37,-1297,455,6.02e+10,10.75
2,17961,176508,99098,289773,-1576,120,-1068,3.52e+10,8.57
2,17962,176103,99730,291655,323,392,-1632,7.93e+09,6.00
2,17963,176071,100513,289289,-2534,-255,-927,4.94e+10,11.39
2,17970,175824,100206,289291,989,1258,453,6.25e+10,11.88
2,17973,176918,99617,289179,2139,1217,-145,2.12e+10,7.07
2,17975,175297,100260,289179,879,-1386,641,4.40e+10,10.53
2,17982,175328,100031,289002,2786,-443,62,1.41e+10,5.66
2,17988,175773,100212,287935,-1406,-371,-1068,1.22e+10,7.56
2,17990,175734,100298,289379,-1967,-1447,-417,4.06e+10,10.85
2,17992,175105,100695,288821,-679,1679,-570,2.33e+10,8.26
2,17995,175724,99951,289227,1561,468,-108,3.67e+10,11.31
2,17996,176130,100135,289337,-1959,1394,-1516,3.58e+10,7.88
2,18003,175675,100705,287813,-932,652,-1467,1.31e+10,6.90
2,18005,175870,100401,288851,1577,1167,-1504,2.18e+10,8.66
2,18009,175587,100980,288822,-561,-810,720,1.65e+10,8.69
2,18012,175725,100337,289480,376,1600,1127,2.41e+10,11.69
2,18014,175934,100006,289737,1251,1046,265,2.88e+10,11.52
2,18018,175904,100473,289817,-733,-886,-1483,2.13e+10,10.57
2,18019,176578,99830,289247,2428,-687,1429,8.59e+09,5.39
2,18022,176004,99619,290148,-773,21,-912,1.81e+10,8.82
2,18028,176069,100410,289272,994,1752,1821,1.93e+10,8.95
2,18031,176231,100657,289419,761,1652,605,1.96e+10,10.53
2,18035,175797,99775,289326,-457,-426,-546,2.28e+10,11.12
2,18037,175778,99968,290599,1234,368,-246,1.54e+10,7.33
2,18040,175836,99705,289128,-372,-1948,925,1.59e+10,10.74
2,18045,177084,99906,288916,-1559,-474,523,1.59e+10,10.26
2,18049,176019,99937,290209,-2280,-939,-344,3.98e+09,9.04
2,18054,175618,100638,289492,1852,1516,497,8.48e+09,8.25
2,18057,176261,101080,289143,62,428,833,1.74e+10,9.24
2,18058,175535,99899,289100,251,-2114,304,1.22e+10,9.93
2,18061,175751,99664,289627,370,186,705,1.76e+10,10.11
2,18068,175595,100421,289610,1786,1125,1383,7.21e+09,7.63
2,18075,176135,99280,289331,-51,2371,-246,4.38e+09,8.65
2,18077,176361,100792,289849,-2814,348,337,1.83e+09,5.98
2,18086,176411,100297,289353,-322,-37,206,1.38e+10,11.26
2,18088,176489,99392,289314,-33,-2610,80,1.12e+09,8.15
2,18092,176390,99845,289201,2704,-408,1497,3.59e+09,6.44
2,18094,176643,100352,289571,-1246,-1072,338,1.18e+10,7.20
2,18096,175851,101024,288517,-114,528,-200,1.05e+10,10.52
2,18105,175330,99876,289229,-2469,-49,-1374,2.74e+09,7.53
2,18107,176487,100336,288779,788,1102,1572,5.49e+09,8.75
2,18109,175446,100117,288473,971,1013,-278,7.06e+09,8.22
2,18113,175064,101075,288411,187,-851,-17,5.85e+09,9.46
2,18114,176912,100174,289596,-1407,-425,-723,5.49e+09,8.88
2,18117,175939,101032,289731,-678,1486,1504,2.54e+09,8.57
2,18119,175811,101036,288986,209,1252,-602,7.82e+09,8.96
2,18120,176322,100366,289925,-1859,-1610,1484,1.12e+09,6.15
2,18123,176400,100269,290331,917,-60,607,5.92e+09,10.63
2,18124,177087,100239,289660,-1766,365,-292,5.10e+09,9.04
2,18126,175455,99721,289011,73,-2451,231,4.28e+09,8.48
2,18132,176341,99090,289614,-551,-2310,164,1.79e+09,7.52
2,18139,176274,99727,289478,395,-2193,2162,1.08e+09,8.47
2,18142,176045,100302,289384,-1214,259,-375,8.60e+09,10.97
2,18146,176464,100326,289584,646,-204,-539,8.46e+09,11.60
2,18147,176506,100598,289615,2039,1234,-708,5.12e+09,8.94
2,18149,176874,98997,290534,-1483,-167,-282,1.69e+09,8.71
2,18150,176033,100189,289175,-130,914,1000,7.38e+09,11.50
2,18152,175708,100189,288420,-2375,237,-534,1.36e+09,7.83
2,18155,176532,99155,289208,-429,-26,512,4.29e+09,9.75
2,18159,175667,99672,289619,-258,750,1198,7.12e+09,10.93
2,18164,176196,100604,289071,-2042,-726,-445,6.71e+09,9.32
2,18165,176855,99304,288700,-433,78,83,2.76e+09,8.10
2,18166,176092,100235,289230,1679,617,1313,5.96e+09,10.56
2,18170,175960,99914,289927,1669,1194,255,6.06e+09,9.19
2,18171,176125,100107,288969,72,-289,948,6.49e+09,10.79
2,18174,176417,100577,289263,175,418,-84,7.47e+09,10.88
2,18180,176248,99901,289376,-996,-550,580,6.01e+09,11.25
2,18182,177646,99228,290624,-623,249,-133,1.26e+09,9.99
2,18188,175194,100025,288776,-195,410,401,5.08e+09,10.78
2,18192,175576,100147,289559,-429,3160,-206,1.15e+09,4.48
2,18197,176394,100409,290591,1,-504,-289,1.78e+09,8.62
2,18203,176004,99863,289226,-268,650,531,7.14e+09,11.33
2,18208,175557,100466,289593,1196,472,385,4.03e+09,9.83
2,18213,175580,99870,289712,895,2253,-395,1.92e+09,8.18
2,18221,176333,100668,288672,-362,-1000,820,2.61e+09,8.53
2,18230,175394,99570,289436,347,930,1684,2.44e+09,8.99
2,18231,176343,100296,289466,571,-752,814,5.44e+09,10.57
2,18233,176132,100692,289981,79,-939,-91,3.37e+09,10.89
2,18235,175524,99809,289426,1292,1463,325,4.55e+09,9.18
2,18238,176680,100820,289366,1686,2356,-67,2.79e+09,10.05
2,18246,176508,100226,289647,-1326,-597,-2093,2.89e+09,10.17
2,18256,176642,100673,289462,-107,455,47,4.63e+09,11.39
2,18262,175427,100386,287960,-349,3,394,2.56e+09,9.50
2,18267,176899,100011,289029,158,-361,608,1.78e+09,9.29
2,18280,176045,99410,289541,6,767,-820,3.29e+09,11.33
2,18282,175625,99865,289351,986,1052,704,4.26e+09,11.05
2,18287,175892,99782,289546,-58,966,-55,5.51e+09,12.41
2,18297,175808,99883,289258,-2080,-472,-814,2.43e+09,10.24
2,18300,175793,100145,289736,-701,-40,82,3.77e+09,10.94
2,18310,175953,99846,289421,-383,-106,-253,4.44e+09,11.37
2,18319,176189,100345,288364,-521,-99,-352,3.05e+09,10.66
2,18327,176198,100701,288483,-42,573,247,3.14e+09,9.96
2,18329,175939,99884,289576,-1513,-1818,-1204,2.14e+09,8.76
2,18381,176035,99906,290746,425,-265,1456,1.09e+09,8.60
2,18399,175841,100057,289156,-1453,-1173,1558,1.53e+09,10.10
2,18414,176215,100964,290039,297,884,-9,1.19e+09,11.47
2,18416,176005,100145,289444,1160,-320,2983,1.60e+09,10.83
2,18423,177912,99477,290798,-503,332,-81,1.06e+09,8.97
2,18428,175833,101186,288857,-190,682,252,1.69e+09,9.67
2,18440,176178,100240,289202,252,906,1631,2.32e+09,11.44
2,18441,175880,100489,289094,1006,1060,-130,1.46e+09,11.66
2,18467,176388,100645,289896,-162,362,577,1.82e+09,9.37
2,18472,175924,99786,289515,302,377,-492,2.29e+09,11.79
2,18478,176455,99810,289372,-758,-107,-853,1.40e+09,10.27
2,18491,175562,99870,289017,920,1316,274,1.54e+09,9.71
2,18534,175797,100223,289252,1753,224,921,1.65e+09,10.94
2,18544,175636,100111,289217,-1274,-415,-256,1.23e+09,10.80
2,18558,175648,100144,289393,-128,1802,-7,1.06e+09,10.00
2,18597,176232,101175,288247,-135,1015,-824,1.63e+09,9.95
2,18627,176106,100776,289338,-158,-1518,661,1.16e+09,10.48
2,18648,175782,99945,289407,2172,-222,651,1.28e+09,10.24
2,18653,176048,100379,289254,158,-824,-763,1.16e+09,10.88
2,18782,176292,100113,289511,-2128,-870,824,1.54e+09,4.73
2,4268682,174815,101800,288139,-318,4,60,1.12e+09,9.23
3,27878,198562,53669,52164,-239,435,140,4.09e+12,11.26
3,27880,199364,52899,52510,675,-274,487,2.61e+11,11.00
3,27881,198963,53748,52138,-2653,-560,956,3.00e+11,11.04
3,27885,199787,54599,51925,-1756,1557,-229,7.33e+10,10.20
3,27886,198480,53409,52599,2075,-232,-942,2.04e+11,9.96
3,27889,197815,52510,52186,-1607,1154,1002,7.13e+10,8.81
3,27890,198393,53707,52021,1945,53,-438,2.19e+11,11.80
3,27892,199438,53236,51672,177,-563,-658,1.14e+11,11.19
3,27894,199290,52356,51772,-1753,275,1301,8.08e+10,4.77
3,27897,198030,54054,51114,-1369,2097,-33,4.60e+10,11.10
3,27898,197108,54212,52631,1038,951,-483,8.05e+10,11.54
3,27899,198171,52932,50987,-817,547,-1535,6.75e+10,4.82
3,27900,195994,54333,53019,16,-880,-849,3.36e+10,8.29
3,27904,199002,53915,51312,130,879,-1213,8.41e+10,8.25
3,27907,198264,53795,52024,-1465,161,700,1.26e+11,11.78
3,27908,200658,52344,51911,39,-133,-926,3.72e+10,10.14
3,27909,198866,54014,50648,695,-784,-48,3.04e+10,6.90
3,27910,198562,53493,51040,-867,1330,-1006,5.55e+10,11.08
3,27911,198179,53819,52119,-987,518,410,1.19e+11,11.65
3,27912,198917,53694,52091,-1269,1135,49,1.09e+11,10.90
3,27913,199248,53516,52201,-1687,-1780,1164,5.53e+10,6.85
3,27915,198224,54583,52622,70,-377,-1335,5.52e+10,8.19
3,27916,198715,54843,50739,1425,66,227,2.63e+10,7.83
3,27917,197908,55018,52838,937,-206,105,4.61e+10,10.37
3,27919,196564,54200,52558,1077,288,348,6.41e+10,8.14
3,27920,199764,52005,52023,-2036,773,-354,1.82e+10,4.50
3,27921,198863,53586,51848,329,24,465,9.59e+10,10.59
3,27922,199713,54475,51340,-621,-703,50,4.92e+10,9.45
3,27923,197872,53707,52616,1727,-614,179,5.52e+10,9.87
3,27924,198445,54760,52545,1368,-209,201,5.37e+10,9.09
3,27926,197668,52176,53456,-712,1036,1452,2.05e+10,7.45
3,27927,198143,52471,52871,1537,349,-486,2.25e+10,7.25
3,27928,197962,53484,52435,985,-526,-1471,3.38e+10,9.79
3,27929,199311,53411,52571,1064,443,1375,5.49e+10,10.73
3,27931,199640,52101,52311,-1247,728,-1488,2.29e+10,7.19
3,27934,199331,53483,50934,-2051,1258,456,1.58e+10,5.91
3,27935,197209,52540,51145,-429,1027,225,4.58e+10,9.09
3,27936,199274,52794,52478,414,222,441,6.04e+10,9.68
3,27937,197522,52828,50812,1293,181,376,3.36e+10,7.10
3,27938,198893,52879,51521,-447,-317,253,4.00e+10,11.30
3,27939,201604,53245,52669,-1516,1087,30,6.85e+09,5.54
3,27941,195843,54184,53098,625,1081,119,3.16e+10,6.79
3,27943,198345,53657,52020,2195,-100,-376,5.29e+10,11.89
3,27945,198988,53997,52016,-475,982,1005,3.69e+10,11.22
3,27946,196634,54715,53568,-319,519,-46,3.45e+10,11.37
3,27947,199437,52945,52044,1507,-529,-297,3.25e+10,11.49
3,27948,200844,52711,52426,-126,-324,-840,2.01e+10,5.41
3,27949,198403,53698,52166,-687,-1413,1209,4.55e+10,10.73
3,27950,199495,53088,51877,-137,2714,1150,1.51e+10,5.88
3,27952,198167,53657,52047,1741,292,-726,4.84e+10,10.70
3,27953,199042,54170,52199,1442,-1434,262,2.10e+10,10.64
3,27954,200750,53068,52185,-830,220,166,3.40e+10,10.25
3,27957,197970,53418,52224,-433,1017,-139,3.70e+10,11.74
3,27959,200187,51997,51677,-199,855,46,3.31e+10,10.05
3,27960,197728,53364,50571,-1111,1418,-701,6.49e+09,6.15
3,27961,198653,53756,52085,-1899,815,-312,4.23e+10,11.71
3,27962,196604,54417,52606,984,816,951,1.94e+10,11.55
3,27963,197007,54187,52783,-923,177,168,3.32e+10,10.02
3,27964,198739,53487,52373,2183,-157,-765,2.70e+10,7.66
3,27966,196689,54281,53092,-793,1693,588,1.35e+10,5.69
3,27967,198428,54189,51680,1253,-586,-173,1.86e+10,7.85
3,27968,197227,54945,53606,-415,111,694,2.22e+10,8.56
3,27969,199591,52926,52475,178,221,475,2.66e+10,8.70
3,27970,198805,53191,52336,-430,711,200,3.37e+10,10.77
3,27971,199246,53978,51937,-2053,-772,1666,1.22e+10,5.08
3,27973,199025,53736,53367,-1826,1632,-307,6.70e+09,6.15
3,27974,198675,53319,51823,-699,-226,351,3.27e+10,10.34
